Pseudo_Student_ID,video_pause_1,video_completed_1,video_pause_4,wall_page_load_4,video_play_1,video_watch_2,video_watch_3,video_seek_3,wall_page_load_1,video_play_2,video_seek_4,video_watch_1,video_completed_2,video_pause_2,video_play_4,wall_page_load_2,video_play_3,video_pause_3,video_seek_1,wall_page_load_3,video_watch_4,video_seek_2,video_caption_1,video_completed_3,tys_finish_1,tys_answer_1,tys_finish_2,tys_finish_3,tys_review_incorrect_question_2,tys_answer_2,tys_answer_3,video_caption_2,ortan_load_1,tys_review_correct_question_3,video_completed_4,tys_review_incorrect_question_3,tys_previous_2,tys_finish_4,tys_previous_3,tys_answer_4,tys_review_incorrect_question_1,tys_load_4,leaderboard_load_2,ortan_load_2,tys_load_2,tys_previous_1,tys_load_1,tys_load_3,tys_previous_4,tys_review_incorrect_question_4,leaderboard_load_1,document_view_2,leaderboard_load_3,ortan_load_3,tys_review_solution_video_4,tys_review_correct_question_1,leaderboard_load_4,video_caption_4,tys_review_correct_question_2,video_caption_3,ortan_video_watch_1,wall_load_more_2,tys_review_topic_video_1,tys_review_solution_video_1,tys_review_correct_question_4,tys_review_solution_video_2,ortan_video_watch_2,document_view_1,wall_load_more_1,tys_review_topic_video_2,ortan_video_watch_3,document_view_3,ortan_load_4,ortan_video_watch_4,tys_review_solution_video_3,tys_review_topic_video_4,wall_load_more_4,tys_review_topic_video_3,wall_load_more_3,document_view_4,wall_make_post_4,wall_make_post_2,wall_make_post_1,wall_search_1,wall_make_post_3,wall_search_3,wall_search_2,wall_search_4
175729865,2,2,1,1,5,5,1,1,3,7,1,5,1,3,1,3,2,1,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176351612,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176527963,5,0,0,0,10,5,0,0,5,6,0,4,0,3,0,5,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178430374,0,0,0,0,0,10,2,1,0,9,0,0,1,6,0,8,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178656236,0,0,0,1,0,2,0,0,19,4,0,0,1,2,0,19,0,0,0,25,0,2,0,0,13,15,11,22,1,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178740782,9,8,0,1,18,24,0,0,8,13,0,23,3,7,0,9,0,0,9,0,0,6,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178791427,14,5,6,14,32,11,16,7,24,11,6,39,3,5,12,29,18,9,13,18,20,6,0,1,5,7,10,4,5,14,11,0,0,1,2,6,2,1,7,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178990262,1,0,0,1,1,17,22,4,2,6,0,2,4,5,0,8,4,5,1,2,0,5,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178990661,8,4,0,37,9,5,0,0,25,4,0,15,0,2,0,28,0,0,8,26,0,3,0,0,17,42,33,32,20,56,52,0,0,0,0,23,1,55,2,82,10,3,0,0,1,1,2,2,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179049454,7,2,0,0,10,0,0,0,17,0,0,19,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179049804,0,0,0,0,0,4,7,1,0,4,0,0,1,4,0,3,1,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179103270,0,0,0,0,0,1,3,2,0,1,0,0,0,1,0,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179104488,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179307068,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179433201,6,6,0,0,13,0,0,0,14,0,0,10,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179737379,0,0,5,9,0,0,11,8,1,0,3,0,0,0,6,0,14,7,0,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181167612,3,1,0,0,6,1,0,0,10,2,0,8,1,2,0,2,0,0,3,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181228029,8,4,1,4,12,8,2,3,11,10,1,17,3,5,2,6,6,3,7,2,5,5,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181321500,3,0,2,7,3,31,11,2,1,19,1,3,0,11,3,9,7,3,1,13,5,3,0,2,1,7,1,6,0,3,11,0,0,0,2,10,1,1,2,3,2,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181376898,1,0,5,8,1,22,0,0,3,14,5,2,4,5,11,28,0,0,0,10,7,7,0,0,0,0,13,2,5,18,3,0,0,0,1,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181415706,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181417435,8,1,0,0,8,2,0,0,5,1,0,7,1,1,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181427123,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181432975,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,6,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181458840,0,0,0,4,0,2,0,0,2,0,0,0,0,0,2,27,0,0,0,7,0,0,0,0,0,0,8,0,2,17,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181462998,3,3,5,20,5,11,7,2,6,6,11,6,3,3,13,15,2,1,5,9,20,5,0,2,4,5,16,10,11,23,18,0,0,21,8,8,0,26,1,35,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181466351,4,2,5,20,15,13,0,0,47,8,3,24,0,4,10,15,0,0,2,0,25,0,0,0,47,58,7,0,0,10,0,0,0,0,1,0,2,2,0,2,33,0,0,0,0,2,0,0,0,4,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181472007,9,2,8,11,12,41,9,5,65,29,7,26,4,12,14,41,7,4,7,15,17,14,0,0,31,45,16,6,7,25,12,0,0,5,2,9,0,4,1,9,27,1,0,0,0,5,0,1,1,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181483676,2,0,0,0,5,0,0,0,9,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181515155,5,4,4,6,9,6,3,1,10,8,4,9,0,3,8,5,3,1,6,3,7,3,1,0,3,6,1,1,0,1,2,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181515442,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,6,3,0,6,0,0,0,3,1,2,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181515953,9,5,0,4,11,7,0,0,15,5,0,14,2,4,0,10,0,0,7,0,2,5,0,0,4,6,2,0,2,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181659992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181776234,6,2,1,2,14,2,0,0,9,2,1,22,0,1,2,1,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181782247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181784039,3,4,0,0,7,7,0,0,10,8,0,8,1,3,0,8,0,0,3,0,0,5,1,0,2,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181789583,0,0,2,2,0,6,2,1,5,4,2,0,2,1,4,6,2,1,0,1,2,3,0,0,0,0,5,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181945214,3,1,0,1,4,0,0,0,9,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182005911,21,2,0,4,20,19,0,0,49,11,0,39,2,11,0,22,0,0,16,0,9,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182037950,5,1,0,0,10,13,0,0,11,8,0,14,2,3,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182045986,0,0,0,0,2,5,0,0,3,5,0,0,0,1,0,34,0,0,0,0,0,1,0,0,0,0,27,0,11,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182046336,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182064116,0,0,0,1,0,5,0,0,0,3,0,0,2,2,0,5,0,0,0,1,8,2,0,0,0,0,4,0,3,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182460638,7,0,0,0,12,4,0,0,8,8,0,8,1,4,0,5,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182650996,2,1,0,0,3,4,0,0,7,5,0,6,1,3,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183468316,1,1,0,0,1,0,0,0,2,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183506998,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,3,2,0,2,0,0,0,1,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183507453,3,0,0,0,6,13,0,0,12,9,0,4,3,4,0,7,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183546919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183549166,2,1,0,1,3,0,0,0,9,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183569725,0,0,0,22,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,26,1,0,0,0,0,0,0,17,0,0,21,0,0,1,0,43,0,20,0,23,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183600154,10,6,4,11,26,25,5,1,84,27,4,29,3,12,8,52,3,1,11,9,7,12,1,0,29,49,19,3,14,35,8,1,0,2,2,7,2,4,4,11,46,0,0,0,0,1,0,0,3,3,1,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183600679,7,3,1,4,14,2,1,1,10,2,1,12,0,0,2,13,2,1,10,4,3,0,0,0,1,2,9,0,0,18,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183620307,4,1,5,6,6,3,7,3,5,6,4,6,0,3,8,10,6,3,4,4,13,2,0,1,2,4,2,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183658142,9,5,7,24,23,17,23,18,41,15,8,22,3,14,10,30,30,17,10,39,23,14,0,5,39,64,28,24,24,42,29,0,0,0,5,23,1,8,1,13,35,0,0,0,0,4,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183674473,4,1,0,0,9,12,6,3,17,18,0,9,4,9,0,7,4,3,4,5,0,10,0,2,5,6,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183695263,0,1,0,1,0,2,0,0,4,2,0,0,0,0,0,9,0,0,1,3,0,0,0,0,3,8,2,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183767006,0,0,5,7,0,2,17,8,11,3,5,0,0,1,6,1,15,6,0,9,7,3,0,1,4,8,0,3,0,0,7,0,0,0,2,2,0,1,1,4,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183768210,5,1,5,0,6,3,0,0,29,3,0,5,1,2,7,3,0,0,4,0,23,2,0,0,17,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183769428,1,1,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183770702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183771381,6,2,1,3,20,17,10,6,34,14,1,28,0,4,2,23,10,5,8,8,3,9,1,4,12,33,9,0,7,22,0,0,0,0,1,0,3,0,0,0,7,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183806668,0,0,0,6,0,0,1,0,13,0,0,1,0,0,2,3,0,0,0,2,0,0,0,0,3,7,1,0,1,11,0,0,1,0,0,0,0,4,0,10,2,0,0,0,2,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183808404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183823188,11,9,4,13,26,17,8,4,52,22,4,25,4,12,9,35,8,4,12,21,9,14,2,3,19,41,11,4,6,22,12,1,0,0,2,11,2,1,3,4,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183865755,2,0,2,8,2,1,1,0,5,3,2,6,0,0,5,13,1,0,0,2,15,0,0,0,0,2,8,1,1,16,4,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183924555,15,3,0,0,26,4,0,0,45,3,0,23,0,2,0,3,0,0,14,0,0,1,0,0,26,38,2,0,2,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184001471,6,2,0,0,10,0,0,0,14,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184057660,0,0,3,12,0,6,0,0,0,6,3,0,5,6,3,14,0,0,0,6,3,6,0,0,0,0,13,2,11,21,3,2,0,0,2,2,0,8,0,22,0,4,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184057898,12,9,0,0,18,30,13,3,6,20,0,29,8,8,0,6,7,3,12,2,0,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184107486,7,7,6,11,8,12,20,3,14,6,6,21,5,6,12,4,3,3,5,8,45,5,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184213858,13,5,0,2,29,34,11,4,38,34,0,35,5,16,0,53,10,4,11,9,0,16,1,2,10,19,24,1,9,46,4,0,0,0,0,2,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184214152,6,6,4,9,11,5,12,3,13,5,4,17,1,2,6,2,4,2,5,2,19,3,0,2,2,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
